Engine rpm,Lub oil pressure,Fuel pressure,Coolant pressure,lub oil temp,Coolant temp
580,3.363357743,5.867913466,1.905794888,77.49169904,73.96777089
821,2.259520278,6.649995789,1.424598987,77.93584134,79.1707798
505,4.819508308,3.138263844,3.99317889,77.03798033,73.08728794
712,5.141054463,5.779992029,1.836136543,82.70689897,83.68069556
612,3.5719715,11.02110931,2.551791946,76.97753194,77.01410738
1163,4.680531418,4.98694035,3.347127962,75.77799184,72.15572807
650,2.161905085,7.057915915,2.441716355,75.42184935,83.88721117
683,2.182549353,5.745791017,6.393181381,76.85484648,77.57611181
554,2.937193678,11.81849728,1.896845012,76.15304286,71.96122211
715,3.018940128,13.77090761,3.183512108,86.1948409,64.73551646
798,4.330421515,8.733109383,1.888376326,76.82360694,85.90657506
565,4.437753652,5.110722879,2.339517211,75.28604559,82.58352745
928,2.53699751,12.34793275,2.422197705,77.50185625,81.43787734
1253,3.089959018,5.634263437,1.596737514,81.75978782,70.83424281
782,4.901958755,5.18783353,1.68748816,77.36790962,79.27569965
708,4.924875384,6.303995016,1.290624109,77.31271108,87.45415418
722,2.148746885,4.905491755,1.779630631,74.49055618,68.09609787
1036,3.266031106,7.351652423,0.729415686,75.51330073,79.95828847
700,2.823225199,5.612067885,1.3466412,85.90107941,69.90372208
1012,4.127005172,4.103021115,6.621491404,81.90501262,82.92175731
377,3.991168506,6.401892858,1.700365623,74.82366976,76.68901315
746,3.107685334,5.57716929,3.268285026,73.35287012,72.23778972
1140,2.776076966,6.535367641,1.710978413,74.0486368,88.38333726
1682,2.478167078,7.791165961,2.362752126,76.66915641,80.15025303
1119,2.104450621,4.03441843,1.464477315,75.44935501,83.11228456
1004,4.229730403,7.544030622,2.29164934,78.03754766,93.20513199
665,3.106958133,7.539590008,2.726559629,75.10245042,69.24123529
809,4.800293413,5.971955382,3.241002989,77.82187381,80.16502432
791,5.557904744,4.258944388,2.775886184,80.31801924,74.91834988
752,1.135251941,5.564095745,1.766866484,74.60566312,73.91132429
1353,2.10831191,8.301658834,3.1641572,75.00718387,73.73210252
688,4.250176597,8.05625732,1.477452512,76.15503454,76.51915323
1018,3.766591974,7.731857937,1.672972729,75.57194314,75.79777151
395,2.386394543,7.870874858,1.663227312,77.00812251,70.04841189
892,3.598466675,8.75671942,3.067486981,75.41952184,87.03816879
420,2.389656257,6.538598508,2.551462963,74.91994439,88.09973465
666,4.40902534,7.171996983,2.094601518,76.57239785,82.59852437
984,2.77443201,5.131200567,2.88568738,87.83656414,77.71250656
396,5.223596477,6.168522685,2.668357175,76.32449525,78.72115346
690,3.323212253,7.42221768,1.894696282,75.92382918,73.4916211
1062,3.105563169,5.883883469,2.167572327,77.68394919,88.10052523
911,4.228376278,6.869679008,2.997286614,76.40651384,75.06740079
549,3.50746463,5.206489335,1.955810286,76.20057618,68.06215507
980,3.200859859,11.18009666,1.464252979,76.99410635,75.34317137
751,2.714474338,5.362875095,1.023831034,76.31828242,68.57562769
525,3.209606266,10.07305016,1.887380023,76.97977679,68.59798504
1299,3.182990906,2.329230698,1.570250593,83.25343767,74.09033509
1229,1.758077512,5.268189733,2.939891957,76.7407462,77.82706662
1398,2.331350653,9.947143241,5.407212621,74.22997971,88.30997313
620,3.785684489,8.759433125,1.15767379,86.01972583,80.0623727
623,3.334830582,5.96451444,1.639633963,77.64880839,81.72292266
935,2.935110548,6.16954246,3.159878619,75.16963844,67.17821691
945,2.929119787,6.943433977,2.763122387,83.25366429,86.38593767
710,1.924315265,5.23612824,2.920442322,76.32040495,87.7594958
516,5.120935326,8.594022447,2.61952513,77.07678715,74.23557365
961,3.778473955,7.166539756,1.383147543,78.68625542,78.742005
471,4.007384624,17.02873048,3.193487559,76.2444712,85.34447243
1676,2.587583937,4.534062655,0.9841257,76.60434953,77.47307873
485,2.283877785,7.979596752,2.443656926,76.03449287,86.70109956
1005,1.991163141,5.68953618,1.821450612,78.41785659,75.03267638
980,3.332947125,6.946913764,3.655490879,73.74935612,65.19769951
1218,2.979144063,13.08866094,1.46985327,74.62539316,76.91509565
624,3.352401133,6.284015052,2.872955369,73.45637108,72.35520252
590,3.939345754,12.72050634,1.514460529,77.95746111,75.14519055
805,3.982874664,12.72741831,1.684473798,81.11269539,80.70942934
733,4.397804383,7.884986696,1.43416829,77.06443943,70.0272306
1386,2.362551711,8.017234322,2.301960351,76.40840303,75.55669813
535,4.149351363,3.911829515,5.22023668,84.96081848,63.28792818
890,5.20155849,5.168008001,1.588314879,73.34937332,73.50606982
975,4.705015733,5.242661437,1.51377409,83.02781118,71.24984553
620,4.801225628,5.621290471,3.213833505,75.3446767,76.86652443
793,2.262417483,5.350182019,2.551376926,78.62040302,71.66889505
629,5.010560947,5.032707004,0.909735421,75.80948375,72.60013174
672,2.498487252,7.800366856,0.778284048,75.48173871,81.23999107
474,0.616819764,5.018690823,2.980103072,77.01967301,85.79278131
700,2.744567589,4.818124642,3.144156044,76.25581548,76.01601792
671,4.183711117,7.13686938,2.776893627,77.18754137,79.17833622
911,3.1666645,10.67346923,1.494467777,73.70140429,73.19792161
897,2.624142261,6.615211587,1.654297046,76.87744186,83.43824778
872,4.465559113,9.740427648,3.176126499,74.31101923,88.54326582
695,3.637845367,7.270952356,2.924589767,76.19818995,71.96312477
822,3.905238895,7.813019599,2.038366383,85.86369507,75.98073971
631,2.135116488,4.959137684,2.263562515,76.64931149,88.5118311
689,3.56082529,15.77178767,1.405706499,75.62357901,86.44829202
654,2.242218502,10.54892277,1.914052361,77.30217587,74.74801471
668,2.239738439,9.066175368,2.981428006,84.59051974,75.49720901
1054,3.459153845,8.053516072,2.2637927,75.15006558,76.68163
740,2.876853634,6.650914158,3.181639367,75.83186013,83.82167261
582,4.331407503,10.29785707,4.251674202,77.5824004,87.89711135
1263,2.757828645,11.11111912,2.311610299,78.03144208,72.79654149
864,4.874107499,8.162205856,1.82787896,81.26651355,71.87305856
885,2.595258832,6.281356915,1.306826289,78.01662549,82.99573444
550,4.798035102,4.378461777,1.566157806,76.76308622,81.3303851
600,4.506462976,4.515542874,1.68362506,75.79095868,80.18538284
594,2.361822486,4.834045398,2.845669109,76.63508346,73.92276051
918,2.710051877,7.917787263,2.464182992,75.21024561,80.81892553
1312,3.534217896,4.122034978,2.098067438,75.82120001,88.65335915
860,2.861988824,5.477259152,1.616658863,76.6122134,70.44728617
817,1.94583485,5.314042806,1.340624859,75.41117386,82.20509186
773,2.663366329,7.113760655,1.996071517,76.09679602,86.6443741
646,2.174974104,7.978464898,1.382969517,77.73986225,82.46865472
823,2.940209111,5.260152298,2.177761167,76.87686629,77.06599074
1221,3.916887648,4.104313278,0.792177023,74.24586284,77.94536525
714,2.719584886,15.89864405,2.336329484,78.05840072,81.03371532
877,1.970475777,4.538681325,2.444344229,74.27373119,72.8709891
1257,3.032970526,4.486794025,1.053666892,77.3343921,79.37410496
541,3.748771916,6.30106059,1.847131525,76.70994066,80.89350668
552,2.618633129,8.345460983,2.888850448,76.69958479,74.26449523
722,2.565631386,6.288012529,1.785652484,77.41734745,89.09157171
681,4.424870688,6.758529796,0.106929964,76.73937568,76.1527719
692,3.441659878,3.112118876,2.621796537,77.73811218,88.90913992
517,2.081107512,0.048739749,1.093908061,77.6246511,78.72383892
983,4.366030531,9.907493059,2.419683962,76.79848345,78.69441001
775,2.027157097,7.595937764,1.423137269,75.60038227,88.21299312
1192,2.423820708,8.257578743,3.078788558,75.54671661,91.97345709
568,2.440999384,4.735633766,2.427563656,80.78619496,88.02947505
491,2.883946428,6.243481895,0.893448511,77.8866752,81.06015251
947,2.602515916,8.859983275,1.30697315,85.1908797,82.29332582
447,3.576150362,3.992159661,1.538901898,79.30630131,78.40677714
648,2.702603595,11.79928018,2.281805337,77.25377729,81.60701162
430,2.410133091,4.633377823,3.028797659,77.41711663,88.04827786
985,4.142760858,5.221758214,4.333798851,76.98946699,77.37292012
807,4.1569899,4.834370888,1.539691758,76.32193372,73.81776078
618,3.05215672,4.945859605,3.058758624,77.05390112,81.76781717
651,2.157944201,6.059127448,2.291803437,76.95914216,82.26715949
598,2.874601344,4.699484811,2.766251489,76.60141733,76.10965521
865,4.506136334,5.194132102,1.848152621,77.55655287,70.69451419
875,2.313780096,5.489042458,4.789947083,76.86868342,78.4144947
554,3.057631726,4.233551325,2.720999698,75.9245712,73.09142938
636,2.765642556,6.720391508,3.104638045,76.80516758,83.64193408
863,2.503027814,7.645533692,1.780864124,81.95045433,90.79108885
680,2.142617918,4.188606548,2.906305745,81.10249488,79.81078295
489,2.602952182,5.176468362,2.080073592,80.5597585,74.30651442
471,3.533664026,6.511145873,2.94582461,75.61609336,76.9963353
506,2.654068078,5.094060388,1.289330833,83.79983303,87.39870296
430,5.004451209,10.72109466,6.066290139,76.18583889,77.56234398
730,2.440041021,5.737207351,1.498304274,76.18420108,84.02429676
711,4.017182806,6.259709433,0.942843947,76.41324861,73.99636759
1312,5.22160709,5.70050871,1.186812363,77.79899255,77.18852885
872,2.722898819,9.226531415,2.463090114,76.85992247,69.86348268
696,1.23724574,5.824023235,1.529240391,78.33953377,73.98565463
767,4.596903025,7.496561998,1.432776233,84.92414335,80.26551481
880,4.143112602,5.601057884,1.860980951,77.55993574,83.31903106
743,2.852549559,5.277545444,2.145695868,79.32236025,79.07035142
928,2.717024766,6.812118506,1.44400394,82.42569733,84.80427098
621,3.212518971,1.170841376,2.347319063,77.5550223,89.36292788
943,2.042534312,3.918224186,2.121771168,76.98620316,74.21079351
526,4.470764794,14.20305696,3.110874234,83.58327635,76.8198173
525,4.793901767,7.517951731,1.517312913,76.24768224,70.96184563
973,1.745771099,4.873722624,0.951156685,74.68796365,81.04747923
452,5.112017934,6.667886804,2.044940435,74.64142638,88.97191622
423,2.138839417,7.343844434,2.365190371,75.11030055,85.99948882
820,2.079460804,8.897890141,6.221213023,74.20928264,79.03506987
620,2.364692782,6.08884843,6.287515888,77.44203634,86.72084108
614,4.686160921,5.791437706,1.534092151,75.65091914,90.93479844
374,3.590171969,6.755309928,0.830060937,77.05203701,79.65709284
662,3.030826504,4.475573341,1.72290076,77.75151952,73.39735005
664,4.052912034,7.267175974,3.094775966,77.13450283,83.86838479
948,2.909201211,6.465289141,2.57698726,77.68334907,74.59376891
589,2.140324671,2.338276608,1.949874291,76.34656874,87.82374609
975,4.326316321,6.302164372,2.074008972,81.0378965,80.26934638
946,2.926942837,5.443684958,1.382336748,74.89554687,69.75257127
1027,5.1185686,4.983191919,2.313133101,76.37553437,75.7021213
466,5.109186032,8.355138155,1.679803496,74.96832552,71.16365087
894,1.845548137,4.30267458,2.925830049,77.98878526,83.6908348
1118,2.947958728,7.301474756,1.554588723,84.44137556,83.2789785
1753,2.772937847,12.39743746,2.864762891,78.86774095,67.16118995
708,4.656579947,6.523538736,1.350749939,78.45326702,74.75490943
823,3.02541823,7.046159746,2.56624339,77.63248435,75.50579066
988,3.469642408,9.519924921,1.56903948,76.46762157,77.41219009
550,4.345177205,6.461880012,1.592826712,74.04263335,68.77356026
658,4.812298723,7.334374281,2.856996575,75.38380606,87.17550715
884,2.286296194,11.47889099,2.494915059,76.98549031,80.8921024
634,3.960689877,6.472472233,3.328597529,74.4985932,74.79536457
473,3.746780391,5.008108853,2.020914847,74.1134668,86.58829502
520,3.595404872,12.19896676,1.856997792,77.89996409,77.90551202
906,2.876224236,7.733962216,3.537642256,75.1185582,81.54005181
478,5.036116249,4.678092691,1.449480668,76.79551932,77.58908781
589,3.97889536,8.108216972,1.854879655,78.74952076,67.41231196
960,4.465052136,7.937945727,1.467550501,85.97935724,82.93467705
740,5.657931114,5.410248135,1.77043481,76.1486264,75.51102594
1292,3.230724662,3.240460201,1.742440456,75.97554537,74.34146439
1263,3.237449484,6.708915323,3.346960179,76.92690496,75.49646836
855,1.573732284,5.858144725,1.352428341,77.68506434,85.19393939
741,5.471766253,7.23336181,2.414522506,78.56844098,80.83646056
753,2.107145647,3.87612354,3.637955487,82.255975,74.8918511
696,3.094163372,8.291815546,1.221728774,77.17969299,73.62439552
697,4.687148275,6.026641041,2.000056905,75.25669425,82.64459886
606,2.12744185,7.11173993,1.915011268,74.39467897,90.89271191
553,4.755829284,3.776506489,1.19667706,77.12286224,84.25676409
531,5.054644029,7.921577239,1.4461547,77.26534733,81.9777866
728,2.266980571,3.529393929,2.692904061,76.72184291,84.65459248
443,2.513207825,10.57330865,2.979240989,77.189589,73.45100184
1002,3.766352371,4.376283673,1.889924717,75.70957717,77.62203566
1244,2.050098426,11.05216264,2.136786056,83.02267544,72.66299949
1204,3.275877922,6.371459459,4.595314246,87.45970852,87.68597849
881,5.258054834,7.087961341,2.780317903,84.81395446,85.4676875
699,4.167212152,4.943407012,2.123005563,79.87516428,70.95766324
1150,3.498847791,4.03217485,3.17980952,82.30747616,75.14330163
958,4.006514527,7.951343195,3.168309605,78.42401372,89.0890928
1017,2.741787867,6.369482212,1.110303711,76.09576106,72.98986018
721,2.524895927,4.06323643,2.898886235,74.09583348,76.82837594
1083,4.558271419,5.963070465,1.358109034,76.69830805,77.84086013
624,4.076828881,5.460360644,3.305382091,80.73682738,82.25035418
722,2.822050997,6.492604991,2.700854271,75.81948903,76.3571649
1176,1.93275284,7.696412673,1.118915298,75.8270111,88.38721105
1098,2.956380091,5.640452519,1.22442123,76.60677717,72.64257399
673,1.10301181,4.023059997,2.820844719,77.24768208,84.44799831
621,3.126618882,3.752416399,2.910523935,74.22485308,82.28163684
228,1.964978502,5.511719788,1.92346602,75.74512082,67.99025988
642,4.522172837,6.365229482,2.093614814,75.5494598,72.25208022
759,2.96055903,8.401736781,3.002746994,75.33872848,71.97323512
766,4.573954754,5.78106048,1.424037901,76.0366148,84.95570458
527,2.621981961,6.890442895,1.543790319,82.73298214,87.3068536
583,2.619133833,8.740500122,5.011481015,75.48988177,87.63385512
818,3.237885412,7.342384793,1.482629551,80.37640466,66.56714202
429,3.378733978,3.557734043,2.692527804,77.95684478,93.98068928
811,3.03121604,7.955431918,4.65773423,76.61809137,78.225582
493,2.702299141,6.413762742,2.387630573,76.79125152,71.23402998
718,2.767870747,5.048687688,2.230450147,76.77990825,76.62073618
733,3.809537993,6.014952988,1.597351022,76.66321945,75.32366607
1021,2.363451668,6.287302641,3.009604245,75.99303593,88.52807084
1009,3.923805435,4.497180772,1.768298405,75.53545451,86.74686461
824,3.300942844,5.206861089,5.068728318,78.24535252,86.43964613
626,1.253745621,5.344572623,3.520925275,77.40508911,81.27117638
624,3.266905862,6.185405284,1.447204768,83.53262091,76.80372345
997,2.874896647,5.428049466,1.892292486,77.48089201,72.57277449
293,2.758090865,7.187317083,1.355622122,74.18520365,70.16436697
566,3.694183966,6.398189859,3.260986351,77.88759469,85.12973118
396,2.638931962,6.46798201,2.764093476,75.22596238,65.43859951
708,2.568802165,13.7308259,3.894865809,74.21506456,80.72504515
424,3.010579646,5.52334728,3.507509686,75.18739989,87.10716649
572,3.73973671,6.79913136,2.844199749,75.32010817,74.81388319
493,2.152161752,6.814647043,4.612542262,78.10901042,78.57361192
1179,3.137946547,5.017530107,3.542505026,76.9262617,80.66400558
670,4.161912089,5.084151139,1.601079565,77.37228579,76.12009268
655,3.107896456,6.536969984,2.142271167,75.13153858,77.28476906
624,4.371396065,7.722964043,3.545860106,78.04691719,68.58735904
530,2.746962955,3.796316157,2.310795874,76.01595896,73.18622112
508,4.031918428,4.908434867,1.017660799,84.97423395,75.43517672
429,2.922127128,7.354465395,1.391289549,76.7308328,86.29248919
889,2.30516024,2.150062121,2.055734624,78.70583218,75.95981848
653,2.366790139,5.265102927,1.42322502,77.47413483,81.72582043
581,2.753469113,5.549127455,1.75322183,76.12285817,73.54099062
1278,4.036355944,6.635413632,2.602458246,82.25226755,76.99346628
1044,4.675681777,8.053105795,0.879486808,85.99906134,83.61469915
874,4.577333559,7.650254698,1.116461777,84.41509,87.45169827
496,2.690939773,3.477694533,1.828937542,74.9545294,67.49197269
1032,3.380109702,7.155298178,1.68936216,84.63207329,75.56743466
1266,5.247230006,10.96611279,2.885636484,77.81218086,80.62288512
1041,4.387398831,5.123658653,2.235981961,82.30261617,84.33113314
604,0.089814153,5.453750167,3.434497075,74.33197728,78.26598489
711,3.553819625,4.073036114,1.896185628,77.69528996,79.91309202
613,2.756594889,6.603467633,3.330453919,75.67648747,79.89796865
632,3.734924648,12.5573289,2.627386172,75.48545162,69.99134922
986,1.942899911,5.536674662,2.402848057,85.0414188,75.72589961
973,3.655193075,4.952587673,2.911512332,74.64118858,80.17345938
684,3.976750422,6.059777093,2.86938637,75.6798524,75.69725241
1155,3.181224876,6.297459041,2.622079192,76.05470452,80.21852244
540,4.991688464,11.87366293,0.978586959,77.44849429,70.76423177
698,4.434843674,6.59621586,1.331592812,76.5637451,78.28710467
802,0.269378611,10.21173687,2.225944893,74.68361637,87.3492706
898,2.873924262,8.774798313,2.338041086,77.93117695,83.01625027
874,3.370065073,6.593013754,2.059572012,77.29203129,80.2984332
695,4.003048245,13.01594719,1.70293849,84.83521894,86.91168479
807,2.642883515,5.230102377,1.688206687,76.53041765,81.35861022
990,3.301621214,6.260510271,1.359815791,84.09551394,79.26505276
590,2.309254947,6.166792222,2.05746229,77.15201507,72.5793174
1411,4.683108328,4.238197374,2.347829522,78.20303246,73.15995295
571,3.028563827,5.859666141,2.073501667,74.69617662,84.72947269
651,2.353596987,3.281266576,1.742398382,76.25060549,70.48738978
845,3.298943419,10.55512293,1.789053503,87.69958288,89.31189416
493,2.915293964,1.59471579,2.176932482,76.32006711,73.71399939
1000,2.854722668,7.074893554,1.752754542,75.34522895,68.14115034
732,4.660800692,7.715807481,1.700890377,75.61198032,69.85873807
616,5.429928659,14.9628577,2.930354059,75.0472147,75.22836176
932,4.342642965,4.70384704,2.155747571,77.8827127,86.92718668
795,2.503493876,10.3626802,3.415416073,81.69089378,74.7990591
461,2.353805043,6.273069456,1.349175505,75.72693018,73.44449259
1009,4.501931103,5.125633367,3.391776154,78.18214723,78.66961107
569,2.185815139,6.418845759,1.467961186,74.72440663,73.63034648
1135,1.492130391,4.673201927,2.338233994,77.22910985,71.69886027
558,4.061452062,9.606253257,3.123183908,77.40561105,81.08423241
715,3.868666745,5.091304368,2.497381697,77.26106833,73.49928957
938,2.304966207,7.79117164,7.188819048,76.68781253,83.92320113
1015,3.133084888,6.076775223,3.426471971,76.40647064,79.98145548
1201,4.704802332,8.118579755,0.725781644,76.2818507,77.04940719
627,2.942468696,14.30072654,2.969665866,76.78747385,72.9812732
749,4.711205105,4.482303524,0.028292524,75.93688478,78.2094084
637,4.318736351,5.406317802,1.986278001,78.00189254,88.20929663
627,2.401572724,6.791072415,2.149455603,83.18199726,75.99220061
1162,2.822622014,7.133174756,1.783499322,74.76244519,70.12330781
839,2.607473928,4.13588389,1.944408177,77.8874095,83.97337526
472,3.336379307,8.677464723,1.985260646,75.32814768,87.57462157
488,3.164569856,15.83805418,2.840477213,76.80395674,80.20490834
560,3.355520327,4.968843829,2.775172188,75.21945733,73.22432051
1161,2.150002123,7.155717211,1.718696842,76.24425855,70.45837114
936,3.314460108,4.677689198,0.853311889,77.71020641,66.77505307
451,2.559194924,9.88938241,1.230916978,74.48004374,77.16899283
615,4.088042784,6.332050195,1.352974714,76.35162834,72.93494818
709,1.74532844,3.014179409,1.786922013,74.43794568,94.00692827
594,4.291978275,5.957809478,2.824844078,75.48825654,78.56589316
876,3.720069582,4.254780803,1.783488745,75.68030019,77.86180478
759,2.574585387,8.617361782,1.340576452,75.9679311,84.48087448
815,4.070803075,7.539689782,1.038415207,77.67112457,92.86297813
877,3.805873676,7.246892665,1.430572128,76.45273967,75.49076036
601,2.434255633,11.74705328,1.974038824,76.41049046,71.91260445
800,2.841431392,6.841369399,1.655518342,83.51191683,70.31626348
547,2.258771053,6.162557782,2.648198292,83.8853336,76.17060178
943,2.122798138,7.257625837,2.104476493,81.51588793,85.59072527
654,2.374131867,5.536115326,1.426589804,80.8631508,82.97340543
1570,4.189749988,7.051439799,2.088581291,77.9504961,88.75324899
580,2.509516289,5.618440229,1.792702568,75.3872274,74.81088499
1205,4.04703535,13.88367401,0.975923097,85.94172103,71.43454245
588,2.012411883,5.725321745,1.6983881,76.56767316,83.39370254
479,2.374146198,5.23161817,2.788350539,84.37377877,87.83200202
688,2.475943733,5.28081594,1.432170071,85.70332787,83.84809003
622,1.843715128,8.425056632,2.092657269,82.90891562,72.54864858
445,3.547005386,8.126104965,3.348664743,73.83159612,73.43795977
1109,1.769890187,4.434743789,1.872364937,75.92720709,86.96961211
1025,2.576487885,6.222499457,2.150723954,75.67101847,80.67413164
639,2.421543236,7.463908007,1.199182163,74.46980978,82.04591741
663,2.169219286,5.380330489,3.312475606,75.26606868,79.58797465
582,2.703791973,7.47898769,2.59877357,76.26556765,80.83335715
922,3.028136917,7.138049074,1.559280608,77.31989296,76.25106852
1251,2.07519722,6.773764296,1.560277493,75.47479144,76.98913969
880,3.881194087,7.998058391,3.295330217,77.95381773,85.74277551
735,3.903187739,4.304828853,2.020203358,76.58146028,84.81960567
1339,2.518805159,11.11160719,1.521103874,75.25898626,71.56535698
884,2.579970026,5.055187033,2.104592543,73.43339783,74.67661749
662,3.724060055,4.540668901,2.868170887,74.60991728,77.3787092
623,4.624268966,7.079197633,3.135808449,76.64758824,83.81024538
759,2.75772914,7.978072176,2.068752094,74.44554667,80.34426271
1293,3.435343747,5.055432125,1.811140904,74.93811497,83.40945385
770,2.461217644,4.147199199,3.007292151,75.55405402,75.14678125
767,3.393123189,14.79042771,1.390942346,74.99946681,67.07537178
1622,2.666694542,4.768451328,1.30344858,80.72892674,73.18476452
1382,4.330332903,4.513069235,1.506594119,74.90015078,78.45191987
578,4.606266903,11.39471553,1.659308508,76.81965051,78.02453558
747,4.74547727,11.26150588,3.45667044,76.27744157,69.01686623
730,2.455748309,5.740273278,3.158703074,76.40207062,72.32622764
789,2.418986931,4.922486752,2.012062031,75.11205929,78.51608052
1116,2.407514854,1.903521434,1.769636352,76.47776467,78.2607508
811,3.557844755,5.519236917,1.557305266,76.99758159,67.98489358
996,2.559354316,4.837159562,1.908423505,75.1399986,79.48109331
590,2.456423612,6.183544437,2.501558643,73.60650924,83.77539753
734,4.128820275,7.398094098,2.648741768,76.12308173,72.14023122
1237,2.603328342,6.693387636,2.069165313,80.17616601,82.18409882
810,2.272793125,5.347746017,1.473925485,77.16025348,88.7925177
377,5.333344877,5.270464398,0.308520775,77.56648295,78.87903739
1156,3.769028727,4.028490219,2.698321901,83.92213946,74.51189775
1103,2.966570412,6.706472362,1.386683059,75.31306069,74.46314544
955,2.862295391,3.919076274,1.911393516,76.61096025,81.45253872
749,3.231946099,3.83349485,3.501595074,75.2514914,76.53390719
901,2.818155577,5.29798994,1.693433458,77.07743994,79.70129395
844,2.333528737,9.889251845,1.729741326,83.40733911,84.84793923
787,3.997357642,12.11170795,2.39387423,76.62387818,78.52601952
1161,3.544000993,6.223719476,1.732863756,77.04001986,87.9353684
742,3.392487412,7.495271728,1.358570224,77.43314621,72.6605722
556,4.169515804,4.919423042,2.067889944,76.99977042,73.38605691
712,4.371570273,8.235932448,4.637385732,76.7626764,82.25461484
555,3.256111591,3.509950623,2.689535798,75.78029361,76.93799375
869,3.501495461,5.058909741,1.612818613,76.08253378,76.06596592
676,3.209574518,6.393171258,0.931340273,76.28130409,77.65775236
637,4.03379473,7.364556795,2.95493907,77.94438481,76.26831093
1224,0.469211705,3.552624631,1.348723347,74.39610932,83.11012575
730,1.728462981,4.873426531,2.603206749,75.54189635,71.89168744
933,4.342108468,5.474671541,5.331663593,74.48068783,78.93130749
738,2.690923277,5.1663932,2.031914883,74.28698516,79.80369322
698,2.766080214,8.173538762,1.589082818,76.6595663,73.17573035
544,3.727217226,5.910865713,1.511877608,78.65010124,66.60957754
1190,1.969777071,10.91619244,4.634004101,85.43721983,92.32607423
844,4.584339343,12.41588813,1.502701668,76.71187698,81.66490949
590,2.938977251,4.903834004,1.382702847,81.62881721,87.96857169
621,2.554799475,5.704114718,2.769764186,78.21898542,79.20456645
582,2.763499732,6.315850925,2.880769266,77.39879561,82.52998255
805,2.386715647,8.623718833,1.830973576,74.72885944,86.21004655
546,3.858776443,6.43841203,1.597947568,76.88121418,79.30565369
471,5.009137737,5.210795539,5.399672979,77.3653938,71.50017415
753,3.502319673,7.165388615,2.735538331,76.74822695,76.55403307
1435,3.727336254,5.768029396,1.480088649,73.73214679,77.64430463
607,2.094933592,4.755358628,1.386185905,77.83297171,76.63373644
488,4.515711833,9.530766536,4.665405268,73.26043942,80.98975081
839,2.721369438,15.65932035,2.012411617,74.88821275,83.09731822
656,2.557949222,9.365773567,2.689524843,81.8981868,74.12603637
309,2.998872497,9.378140341,2.215401507,76.24294462,73.73436373
897,4.508021163,5.898233687,2.483717665,77.56938368,84.38006893
867,3.58978929,8.50883366,3.05306704,75.59085997,76.53276761
488,3.561586707,7.948178487,3.015284493,85.87417407,77.03408372
844,2.138058334,5.53870194,2.638950649,74.11930032,77.37437153
1062,3.175405936,5.861243929,2.188356705,77.07187406,83.65124879
719,2.685561938,15.20614754,1.793168464,76.9960708,88.16416225
437,4.103621629,2.987676055,1.137234783,78.91878313,74.85110812
881,2.178533827,0.899862461,1.489932093,76.00964496,73.71060029
714,2.728768387,6.673660838,2.049286313,76.53595469,63.44282597
478,2.902979506,7.976398153,3.255871305,77.27096385,91.15476291
725,3.877438799,5.780916572,1.862608484,77.24412736,91.93300447
620,4.146771919,5.679003502,2.014962627,77.69853842,89.67768017
691,2.311403957,4.906982804,2.829133069,76.42697788,81.456789
796,3.1430433,7.517365853,1.248440548,76.80081255,68.91245566
696,3.209567406,6.198886476,1.739140122,75.61139496,84.94443277
763,4.260129132,5.229988182,2.93215927,74.74522758,77.26364444
423,2.576619544,7.185489302,1.360353852,84.04643936,82.59251505
479,2.745724728,4.292875787,1.949687669,77.15275724,77.39860643
1099,2.054649659,4.651279644,1.951290854,81.77673189,84.63968478
754,2.931880538,5.210594877,1.070077031,78.21956338,81.21398998
716,3.568895727,5.312266428,2.46106708,83.64658857,79.79241081
437,3.865330061,5.742246813,3.876969706,75.60273741,82.4063851
514,4.39197941,7.952518658,3.330456534,75.46173669,72.78384506
611,1.933333704,5.306535989,2.060760259,81.85758511,83.32069807
933,2.116299661,8.150371129,3.005943086,77.16037813,73.01056903
876,2.942208266,3.638380214,3.743576085,77.6603484,68.53936084
736,1.94792767,4.551943035,3.063829632,76.54039349,77.66334717
591,4.028301931,4.070511474,1.812845755,78.49083331,83.91410103
555,2.751869572,5.464943658,1.698725305,78.0062788,88.90405305
675,2.894469813,5.133936489,1.69597924,86.75488722,79.19907714
621,3.763585701,2.190610155,1.904775454,77.45083101,75.71165007
988,2.926153964,4.480069962,1.751829351,75.47894041,70.07447582
1010,4.305403634,5.070905679,1.842041305,76.94053514,76.41978465
780,2.516938745,7.654210759,2.514785011,81.02196896,81.32114318
625,5.089271006,8.30991536,2.722762859,75.49760322,78.32001941
635,2.648732412,8.965555228,3.072073725,76.19929146,79.04749223
578,4.054710434,6.991008721,1.611434071,75.68913498,67.12860275
729,4.513901324,6.673503215,1.129785328,77.59288318,88.81340161
725,2.622080267,3.969105394,0.990310726,74.73800679,73.59309435
576,3.117680552,4.713397622,2.280614837,78.0153261,75.98546917
711,5.64238257,6.32878619,2.637290088,77.12744881,75.23963891
559,2.907896846,10.11587547,2.188320753,77.50611071,83.96310388
1297,4.450192974,6.573487886,1.328963492,81.46145405,87.49971499
487,3.721606386,15.70032212,3.502132908,75.79767326,81.03317484
835,5.304921566,5.485381997,1.21138538,78.22297962,76.61432372
776,3.568687976,3.690567839,1.842261521,76.79265327,86.9219629
736,2.805401815,5.736271892,2.487781925,77.02561831,83.41942392
